nr_empenho;nr_liquidac;dia;mes;ano;valor;operacao;historico;existe_contrato;nr_contrato_tce;nr_contrato;ano_contrato;existe_nf;nr_nf;serie_nf;tipo_contrato
nr_empenho;nr_liquidac;dia;mes;ano;valor;operacao;historico;existe_contrato;nr_contrato_tce;nr_contrato;ano_contrato;existe_nf;nr_nf;serie_nf;tipo_contrato
